analysis,setting,subset,model_id,task_id,total_turn,history_group,earlier_non_pass_count,final_pass,cell_id
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,d9a5b9cabd3cbd19ee61906c,5,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,da7c3a22a2d8b14dc88767bc,5,at_least_one_earlier_non_pass,4,0,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,dabacd24598c17cb18b2aae0,5,at_least_one_earlier_non_pass,4,0,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,db89c5996222f02e9cecb27b,4,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,dfb23308281e3a7bbfc94e97,4,at_least_one_earlier_non_pass,2,0,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,e1997037717b771db83a71af,5,at_least_one_earlier_non_pass,1,0,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,e1a6e8cc0abb4bc78c0cf1d0,5,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,e241c90b38a92e62fad57cb4,5,at_least_one_earlier_non_pass,4,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,e2b910356ade306c1916ce7a,5,at_least_one_earlier_non_pass,1,0,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,e39050cba54438bfc1450cf1,4,at_least_one_earlier_non_pass,1,0,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,e4775c0d32df9c47b5904685,4,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,e4f9c3dc6ade0aee6a54aef1,4,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,e4fca2fc454ad60f48cca859,5,at_least_one_earlier_non_pass,2,0,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,e5c714ca7826c4de4c1825ce,5,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,ede7d84acad97eb9d1a4b6ef,4,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,ee73f8831e3f79a5d110cf61,5,at_least_one_earlier_non_pass,3,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,ef49c03b42cdf6e14a7dfd61,5,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,f243befef68aab96e3770c50,5,at_least_one_earlier_non_pass,3,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,f26639c13b1f8232ada90183,5,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,f2ca8b9841a71c7ee59b9db4,5,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,f2f00b716894de7ed63e8192,5,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,f4fff8d541299676a34c0d60,3,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,f5657460a0b1954ffc3cf7a4,4,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,f7867b3ddabb93771185150d,5,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,fa9dd8913d12bcaa1ba6c457,5,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,fc2f84b69d9b445ef8913b98,5,at_least_one_earlier_non_pass,1,0,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_non_thinking,fcea787c8158f9df2a0bdcf2,5,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,011344574b07c99c543c1b8e,4,at_least_one_earlier_non_pass,2,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,0166798bbd2b28358335cfca,5,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,06d4760540bc11b559b606a3,5,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,071ca43315f18cabb7e53b83,4,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,09877f99d8194ba0a4b3af59,5,at_least_one_earlier_non_pass,3,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,098c66f86020b510b90a8aef,5,at_least_one_earlier_non_pass,4,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,0d165e3d0e5441f7df71b6c0,4,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,0d3dd7064d3d4acde73b140f,5,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,0de4b3cd212c175468552d13,4,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,10e9733f1e12f837fd268d53,3,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,12d54df12f53e1697f323b73,5,at_least_one_earlier_non_pass,4,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,13594ac9eef6d726a625e7c1,5,at_least_one_earlier_non_pass,4,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,14e36aec6a4a87568da49ac9,5,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,154a3f7b6438381ebb9d6fa8,5,all_earlier_turns_passed,0,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,159424101533d630cc98faf5,4,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,15f82cf3330c9baa659721ab,5,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,17966d1a43ab9c32ea9cff69,4,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,192cd772811c7663871787de,4,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,1b0ccc2001a4a5e34d419b80,4,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,1bb0dd612cf478cfa7dfc14d,5,at_least_one_earlier_non_pass,4,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,1be4a6dd1a785c36dc365a90,4,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,1c68b1bc7f6782cafbef8335,5,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,1e7a03ba38b3f953f6146ceb,3,at_least_one_earlier_non_pass,1,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,1f791ea6c88a5041e1f2f02b,5,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,2049239e057aa5cf88928354,4,at_least_one_earlier_non_pass,2,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,20a22820f65f2793e1b468e5,5,at_least_one_earlier_non_pass,4,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,212814382780a48372d46a78,5,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,214e4f6f44d3627148605b2d,5,at_least_one_earlier_non_pass,1,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,226a2774893dcf3c72f807f6,5,at_least_one_earlier_non_pass,2,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,23b2ead8ab1358155ec1068c,4,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,264825256aa570ad9969c3f6,5,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,2c3cb119e820f5bec751ced3,5,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,2e6d5461d75370e670bd3211,4,at_least_one_earlier_non_pass,2,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,30429e997342e5cb96487e09,5,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,30c418c982f35eac6ef392b7,5,at_least_one_earlier_non_pass,4,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,31584c5b65524566311349de,5,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,31be8283b2bf98f34f0aae9b,4,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,31f6fffcb703e9ce549254c6,5,at_least_one_earlier_non_pass,2,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,3460a9dd1842ba18ee829401,4,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,354c2ae8048bfbd15692179e,4,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,38b2569cf5c5ed6dc60b0870,5,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,39214bf488938896d016a602,5,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,39de9daae4245719afd97762,5,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,3a73081c089414c091495626,5,at_least_one_earlier_non_pass,4,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,3f5416189b8bbdccc8abbe58,5,at_least_one_earlier_non_pass,2,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,3f7f211f2c53906009cc9cb5,5,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,438d8ed20111434756439491,4,all_earlier_turns_passed,0,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,444a9762bca3ef11103d7efc,5,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,463e1c09788a187e8f740411,4,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,4756f5d300a22ab8ca33bd64,4,at_least_one_earlier_non_pass,1,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,48161bb3ecc9d0821c4bb5c3,5,at_least_one_earlier_non_pass,3,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,4cf672eef1f3618e1bc37f3b,3,at_least_one_earlier_non_pass,2,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,4ea300a39f6510d353b6dd8d,5,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,4f7588dfff4b92c7785a3a64,5,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,504cc63b3be367e0761f1ada,5,at_least_one_earlier_non_pass,1,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,512e861a82262dd5273f3e04,5,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,51575700375ff7d8c4a2ec2c,5,at_least_one_earlier_non_pass,2,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,51bccef5acef23e0864c5bc0,5,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,52a0cece715a19e8c14b677a,4,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,556ce12454466400543b382e,4,at_least_one_earlier_non_pass,2,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,567bafa6790e1d23d5cecd82,5,at_least_one_earlier_non_pass,4,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,57ee69c3ed7f16d357d8c1d2,4,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,58f93dbdecc5f2a871bae035,4,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,5b6e9486509d0050b64e2111,5,at_least_one_earlier_non_pass,1,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,5bcac88cd0c76eec89b8ccd3,5,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,5c9f754ff2d02fa8e2414f1a,4,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,5cf966c24be780d5ef4c9c7a,5,at_least_one_earlier_non_pass,1,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,5d34f7d5dff2f1bcdce9730f,5,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,60de347724f94a00e7c23875,3,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,643d166717180e2223380266,5,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,646799155482307696cd1a4b,5,at_least_one_earlier_non_pass,1,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,64e530c084679a23ec59ef8d,4,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,6744e5d8600d58651f4f4fc0,4,at_least_one_earlier_non_pass,1,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,6c92969e4d9e87bb79dba85b,4,all_earlier_turns_passed,0,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,6cad3a89d3f3a530dd85285c,5,at_least_one_earlier_non_pass,1,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,6fa4d56fac542a9f5409b4e1,5,at_least_one_earlier_non_pass,2,0,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,75cf3a72cc82d3bd591c1461,5,at_least_one_earlier_non_pass,2,1,java_function__rq1__deepseek_v31_thinking__base__fh
rq1_fh_basic,Full History,java_function,deepseek_v31_thinking,7a620af79b775ba6976cb8bb,5,at_least_one_earlier_non_pass,3,0,java_function__rq1__deepseek_v31_thinking__base__fh
